"IDpol","ClaimNb","Exposure","VehPower","VehAge","DrivAge","BonusMalus","VehBrand","VehGas","Area","Density","Region","TotalClaimAmount","DrivAge_Band","BM_Band"
"2085024",1,1,6,7,47,50,"B2","Diesel","C",127,"Bretagne",5000,"[45,55)","[49,60)"
"2085036",1,0.98,7,13,52,50,"B2","Regular","D",1602,"Bretagne",1172,"[45,55)","[49,60)"
"2085107",1,0.72,8,11,34,61,"B1","Diesel","D",722,"Bretagne",1172,"[25,35)","[60,70)"
"2085271",1,0.85,6,13,44,50,"B1","Diesel","E",2377,"Rhone-Alpes",1172,"[35,45)","[49,60)"
"2085290",1,1,4,8,28,54,"B2","Regular","E",3688,"Rhone-Alpes",933.01,"[25,35)","[49,60)"
"2085338",1,0.96,9,15,52,50,"B1","Regular","E",5449,"Rhone-Alpes",586,"[45,55)","[49,60)"
"2085489",1,0.34,4,3,75,76,"B2","Regular","E",3688,"Rhone-Alpes",1863.23,"[65,100]","[70,80)"
"2085501",1,0.57,6,3,52,50,"B2","Diesel","D",611,"Provence-Alpes-Cotes-D'Azur",7767.63,"[45,55)","[49,60)"
"2085558",1,1,7,1,67,50,"B2","Regular","E",3688,"Rhone-Alpes",1172,"[65,100]","[49,60)"
"2085572",1,0.91,5,1,64,50,"B2","Diesel","E",3688,"Rhone-Alpes",1098.31,"[55,65)","[49,60)"
"2085621",1,1,4,2,56,50,"B1","Regular","E",3688,"Rhone-Alpes",780.42,"[55,65)","[49,60)"
"2085652",1,0.63,6,13,54,50,"B1","Diesel","D",883,"Provence-Alpes-Cotes-D'Azur",2250,"[45,55)","[49,60)"
"2085700",1,0.27,9,17,34,50,"B1","Regular","D",1052,"Centre",1172,"[25,35)","[49,60)"
"2085704",1,1,6,10,56,50,"B1","Diesel","A",24,"Centre",1001,"[55,65)","[49,60)"
"2085716",1,1,6,5,46,50,"B5","Diesel","A",9,"Centre",1172,"[45,55)","[49,60)"
"2085735",1,1,5,10,37,63,"B3","Diesel","D",1028,"Haute-Normandie",1172,"[35,45)","[60,70)"
"2085746",1,1,6,12,72,76,"B3","Diesel","B",53,"Centre",1172,"[65,100]","[70,80)"
"2085757",1,1,5,14,53,50,"B2","Regular","B",51,"Centre",1172,"[45,55)","[49,60)"
"2085760",1,0.6,5,9,46,50,"B1","Regular","B",51,"Centre",70.01,"[45,55)","[49,60)"
"2085832",1,1,6,15,43,72,"B2","Diesel","A",11,"Centre",1172,"[35,45)","[70,80)"
"2085853",1,0.58,7,7,73,68,"B2","Diesel","A",9,"Centre",1172,"[65,100]","[60,70)"
"2085895",1,0.26,7,16,45,58,"B1","Regular","A",22,"Auvergne",1309.12,"[45,55)","[49,60)"
"2085990",1,1,7,15,58,62,"B11","Diesel","A",7,"Centre",1172,"[55,65)","[60,70)"
"2086015",1,1,11,11,26,57,"B1","Diesel","B",73,"Centre",51.93,"[25,35)","[49,60)"
"2086095",1,1,9,12,56,50,"B2","Regular","C",186,"Centre",1172,"[55,65)","[49,60)"
"2086120",1,0.93,6,14,37,68,"B1","Diesel","C",164,"Centre",615.61,"[35,45)","[60,70)"
"2086189",1,0.2,4,13,48,50,"B2","Regular","A",41,"Centre",1393.83,"[45,55)","[49,60)"
"2086245",1,1,4,1,46,62,"B6","Regular","D",1601,"Lorraine",1172,"[45,55)","[60,70)"
"2086291",1,1,6,7,49,50,"B2","Diesel","D",1501,"Lorraine",158.49,"[45,55)","[49,60)"
"2086341",1,0.78,9,12,42,50,"B2","Regular","D",1601,"Lorraine",1172,"[35,45)","[49,60)"
"2086351",1,1,8,1,44,50,"B4","Diesel","D",1501,"Lorraine",1172,"[35,45)","[49,60)"
"2086362",1,0.88,5,3,57,50,"B2","Diesel","C",302,"Lorraine",2885.07,"[55,65)","[49,60)"
"2086486",1,0.19,5,9,30,90,"B5","Diesel","C",222,"Centre",289.21,"[25,35)","[90,100)"
"2086506",1,0.5,6,12,37,50,"B1","Diesel","C",222,"Centre",586,"[35,45)","[49,60)"
"2086521",1,1,4,16,46,62,"B2","Regular","D",820,"Lorraine",1172,"[45,55)","[60,70)"
"2086530",1,1,4,11,44,63,"B6","Regular","C",251,"Basse-Normandie",1172,"[35,45)","[60,70)"
"2086538",1,1,4,19,37,50,"B2","Regular","A",42,"Centre",1172,"[35,45)","[49,60)"
"2086613",1,0.37,6,12,68,71,"B2","Diesel","C",156,"Centre",1172,"[65,100]","[70,80)"
"2086633",2,0.91,6,14,42,118,"B1","Diesel","E",3866,"Centre",2344,"[35,45)","[100,250]"
"2086697",1,0.84,12,1,59,50,"B13","Regular","C",424,"Midi-Pyrenees",1219.63,"[55,65)","[49,60)"
"2086702",1,0.75,7,13,64,58,"B10","Diesel","A",20,"Centre",1172,"[55,65)","[49,60)"
"2086718",1,0.72,11,15,55,95,"B1","Regular","C",434,"Centre",1172,"[55,65)","[90,100)"
"2086766",2,0.5,10,3,42,50,"B1","Diesel","A",43,"Centre",6216.22,"[35,45)","[49,60)"
"2086822",1,0.21,7,8,30,50,"B10","Diesel","B",71,"Rhone-Alpes",117.23,"[25,35)","[49,60)"
"2086830",1,0.18,9,11,26,85,"B2","Regular","E",3866,"Centre",1172,"[25,35)","[80,90)"
"2086872",1,0.92,5,0,35,50,"B2","Diesel","A",50,"Bretagne",788.31,"[35,45)","[49,60)"
"2086892",1,0.9,5,4,55,50,"B4","Regular","A",50,"Bretagne",80.12,"[55,65)","[49,60)"
"2086912",1,0.53,5,3,50,62,"B2","Regular","A",50,"Bretagne",1172,"[45,55)","[60,70)"
"2086931",1,1,10,8,52,52,"B11","Diesel","C",461,"Bretagne",1124.71,"[45,55)","[49,60)"
"2086947",1,0.26,5,3,54,72,"B2","Regular","D",747,"Bretagne",6172,"[45,55)","[70,80)"
"2086963",1,1,8,5,58,67,"B2","Diesel","B",54,"Bretagne",1172,"[55,65)","[60,70)"
"2086971",1,0.43,6,4,55,86,"B2","Diesel","B",54,"Bretagne",1172,"[55,65)","[80,90)"
"2086991",1,1,6,5,56,72,"B2","Diesel","D",634,"Bretagne",1172,"[55,65)","[70,80)"
"2087065",1,0.69,5,3,33,50,"B3","Diesel","E",3866,"Centre",1172,"[25,35)","[49,60)"
"2087070",1,1,6,11,26,68,"B1","Diesel","C",137,"Centre",522.86,"[25,35)","[60,70)"
"2087144",1,0.78,6,10,62,95,"B1","Diesel","B",84,"Centre",1172,"[55,65)","[90,100)"
"2087181",1,0.67,6,12,33,85,"B2","Diesel","E",2679,"Auvergne",371.18,"[25,35)","[80,90)"
"2087203",1,1,4,18,70,50,"B1","Regular","E",7955,"Ile-de-France",1172,"[65,100]","[49,60)"
"2087231",1,1,5,8,69,50,"B6","Regular","D",507,"Provence-Alpes-Cotes-D'Azur",1172,"[65,100]","[49,60)"
"2087242",1,1,7,10,40,50,"B1","Regular","B",59,"Bretagne",1172,"[35,45)","[49,60)"
"2087243",1,1,7,9,64,50,"B3","Regular","E",2733,"Provence-Alpes-Cotes-D'Azur",504.94,"[55,65)","[49,60)"
"2087265",1,0.93,7,5,52,50,"B6","Regular","D",1400,"Provence-Alpes-Cotes-D'Azur",2058.23,"[45,55)","[49,60)"
"2087311",1,1,7,11,54,50,"B2","Diesel","E",4762,"Provence-Alpes-Cotes-D'Azur",7888.08,"[45,55)","[49,60)"
"2087338",1,1,6,13,31,63,"B12","Regular","E",4762,"Provence-Alpes-Cotes-D'Azur",1172,"[25,35)","[60,70)"
"2087380",1,1,13,2,47,50,"B1","Diesel","D",511,"Centre",144.01,"[45,55)","[49,60)"
"2087464",1,1,4,18,38,55,"B5","Regular","A",12,"Limousin",1172,"[35,45)","[49,60)"
"2087521",1,1,6,10,45,90,"B6","Diesel","A",15,"Limousin",1172,"[45,55)","[90,100)"
"2087526",1,0.74,8,15,28,76,"B2","Diesel","B",72,"Pays-de-la-Loire",1454.71,"[25,35)","[70,80)"
"2087535",1,0.61,4,3,72,50,"B2","Diesel","C",337,"Pays-de-la-Loire",2250,"[65,100]","[49,60)"
"2087541",1,1,5,3,52,50,"B2","Regular","C",213,"Limousin",1172,"[45,55)","[49,60)"
"2087585",1,0.32,5,6,27,64,"B1","Diesel","A",5,"Limousin",2172,"[25,35)","[60,70)"
"2087618",1,0.15,7,9,25,90,"B2","Regular","C",393,"Nord-Pas-de-Calais",1516.4,"[25,35)","[90,100)"
"2087620",1,1,7,9,55,57,"B2","Diesel","C",161,"Nord-Pas-de-Calais",1356.97,"[55,65)","[49,60)"
"2087638",1,0.5,4,13,60,50,"B2","Regular","B",66,"Nord-Pas-de-Calais",129.08,"[55,65)","[49,60)"
"2087767",1,0.54,7,2,39,65,"B2","Diesel","B",59,"Bourgogne",2864.64,"[35,45)","[60,70)"
"2087774",1,1,8,2,65,50,"B10","Diesel","A",28,"Centre",2099.32,"[65,100]","[49,60)"
"2087790",1,1,8,7,53,50,"B6","Diesel","C",111,"Centre",586,"[45,55)","[49,60)"
"2087803",1,1,5,1,26,85,"B1","Diesel","A",17,"Centre",806.16,"[25,35)","[80,90)"
"2087837",1,0.14,4,17,52,80,"B1","Diesel","D",1054,"Centre",53.97,"[45,55)","[80,90)"
"2087868",1,1,10,3,34,56,"B3","Diesel","D",1054,"Centre",1095.34,"[25,35)","[49,60)"
"2087886",1,1,6,8,38,62,"B2","Diesel","A",14,"Centre",1172,"[35,45)","[60,70)"
"2087899",1,0.9,4,15,28,64,"B1","Diesel","C",128,"Centre",1315,"[25,35)","[60,70)"
"2087925",1,0.8,6,0,63,50,"B2","Diesel","C",124,"Centre",1172,"[55,65)","[49,60)"
"2087999",1,1,5,3,46,71,"B5","Regular","D",1408,"Pays-de-la-Loire",1172,"[45,55)","[70,80)"
"2088068",1,1,11,24,40,62,"B1","Diesel","B",66,"Pays-de-la-Loire",1172,"[35,45)","[60,70)"
"2088087",1,0.04,5,3,69,50,"B1","Regular","C",453,"Provence-Alpes-Cotes-D'Azur",2672,"[65,100]","[49,60)"
"2088094",1,1,6,7,67,50,"B2","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur",1172,"[65,100]","[49,60)"
"2088097",1,0.33,6,14,70,50,"B2","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur",839,"[65,100]","[49,60)"
"2088101",1,1,7,2,52,50,"B11","Diesel","C",212,"Provence-Alpes-Cotes-D'Azur",1172,"[45,55)","[49,60)"
"2088107",1,1,4,5,48,50,"B2","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur",1172,"[45,55)","[49,60)"
"2088130",1,1,9,4,39,55,"B12","Regular","E",9096,"Ile-de-France",205.82,"[35,45)","[49,60)"
"2088136",1,0.61,7,3,65,50,"B1","Diesel","C",421,"Provence-Alpes-Cotes-D'Azur",1172,"[65,100]","[49,60)"
"2088139",2,1,4,3,36,97,"B12","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur",1965.07,"[35,45)","[90,100)"
"2088158",1,0.9,8,10,40,50,"B10","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur",3385,"[35,45)","[49,60)"
"2088184",1,1,4,12,36,51,"B6","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur",50880,"[35,45)","[49,60)"
"2088211",1,1,4,6,67,50,"B6","Regular","D",658,"Provence-Alpes-Cotes-D'Azur",1172,"[65,100]","[49,60)"
"2088228",1,1,5,9,55,50,"B3","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur",70,"[55,65)","[49,60)"
"2088233",1,1,5,3,54,50,"B5","Regular","D",1005,"Provence-Alpes-Cotes-D'Azur",1172,"[45,55)","[49,60)"
"2088265",1,0.84,9,1,59,50,"B12","Diesel","E",4762,"Provence-Alpes-Cotes-D'Azur",1587.59,"[55,65)","[49,60)"
"2088278",1,1,5,13,34,85,"B2","Diesel","C",222,"Centre",1172,"[25,35)","[80,90)"
"2088293",1,0.62,6,7,45,50,"B1","Diesel","C",126,"Centre",1172,"[45,55)","[49,60)"
"2088303",1,1,7,16,32,76,"B2","Diesel","B",60,"Centre",1172,"[25,35)","[70,80)"
"2088307",1,1,6,7,38,50,"B2","Diesel","C",222,"Centre",77.5,"[35,45)","[49,60)"
"2088311",1,0.55,6,7,32,85,"B3","Diesel","E",4059,"Haute-Normandie",1172,"[25,35)","[80,90)"
"2088317",1,1,4,16,48,50,"B2","Regular","A",37,"Centre",763.03,"[45,55)","[49,60)"
"2088321",1,0.58,7,14,39,100,"B5","Diesel","A",37,"Centre",1172,"[35,45)","[100,250]"
"2088369",1,0.28,6,15,25,100,"B2","Regular","C",222,"Centre",2197.6,"[25,35)","[100,250]"
"2088399",1,0.84,5,4,67,63,"B3","Diesel","C",172,"Centre",1172,"[65,100]","[60,70)"
"2088418",1,0.65,10,7,32,95,"B5","Diesel","B",61,"Centre",1172,"[25,35)","[90,100)"
"2088421",1,0.52,5,5,24,100,"B3","Diesel","D",1313,"Centre",1172,"[17,25)","[100,250]"
"2088422",1,0.29,5,5,24,100,"B3","Diesel","D",1313,"Centre",1578.23,"[17,25)","[100,250]"
"2088463",1,0.53,6,3,26,68,"B1","Diesel","A",26,"Centre",77.5,"[25,35)","[60,70)"
"2088553",1,1,6,16,41,85,"B2","Diesel","A",48,"Centre",1172,"[35,45)","[80,90)"
"2088585",1,0.74,4,21,63,64,"B2","Regular","A",23,"Centre",1775.22,"[55,65)","[60,70)"
"2088607",1,0.61,5,15,47,50,"B3","Regular","D",741,"Centre",83,"[45,55)","[49,60)"
"2088667",1,1,6,2,71,50,"B10","Diesel","A",23,"Centre",1172,"[65,100]","[49,60)"
"2088679",1,0.7,5,2,44,50,"B5","Regular","C",138,"Centre",1744.83,"[35,45)","[49,60)"
"2088695",1,0.17,6,6,39,50,"B3","Diesel","A",48,"Centre",1793,"[35,45)","[49,60)"
"2088791",1,1,5,3,84,100,"B2","Regular","A",34,"Centre",1172,"[65,100]","[100,250]"
"2088843",1,0.7,4,7,53,50,"B1","Diesel","A",34,"Centre",253.42,"[45,55)","[49,60)"
"2088902",1,0.11,6,4,41,50,"B3","Diesel","C",213,"Limousin",2126.62,"[35,45)","[49,60)"
"2088960",1,0.89,8,3,53,77,"B10","Diesel","C",485,"Limousin",1172,"[45,55)","[70,80)"
"2088962",2,0.32,8,5,51,50,"B2","Diesel","A",10,"Limousin",3590.34,"[45,55)","[49,60)"
"2088998",1,1,4,3,44,50,"B4","Regular","D",1408,"Pays-de-la-Loire",90.3,"[35,45)","[49,60)"
"2089000",1,1,6,3,41,76,"B2","Regular","B",64,"Pays-de-la-Loire",1172,"[35,45)","[70,80)"
"2089083",1,1,5,8,30,68,"B2","Diesel","D",1408,"Pays-de-la-Loire",754.49,"[25,35)","[60,70)"
"2089107",1,1,6,8,64,50,"B1","Diesel","D",1408,"Pays-de-la-Loire",1172,"[55,65)","[49,60)"
"2089282",1,0.41,6,1,58,50,"B2","Regular","C",169,"Pays-de-la-Loire",784.67,"[55,65)","[49,60)"
"2089305",1,0.83,5,11,22,90,"B2","Regular","D",1408,"Pays-de-la-Loire",122.43,"[17,25)","[90,100)"
"2089321",1,1,4,6,64,62,"B6","Regular","D",1408,"Pays-de-la-Loire",1172,"[55,65)","[60,70)"
"2089332",1,0.05,5,17,22,95,"B2","Regular","B",85,"Pays-de-la-Loire",1172,"[17,25)","[90,100)"
"2089341",1,1,6,14,48,58,"B1","Diesel","B",85,"Pays-de-la-Loire",1172,"[45,55)","[49,60)"
"2089359",1,1,5,6,27,76,"B1","Regular","C",144,"Pays-de-la-Loire",1172,"[25,35)","[70,80)"
"2089371",1,0.9,6,15,43,62,"B1","Diesel","D",1408,"Pays-de-la-Loire",1172,"[35,45)","[60,70)"
"2089373",1,0.72,10,15,36,50,"B5","Regular","C",484,"Pays-de-la-Loire",1172,"[35,45)","[49,60)"
"2089394",1,0.79,11,5,31,72,"B12","Diesel","D",1408,"Pays-de-la-Loire",586,"[25,35)","[70,80)"
"2089418",1,1,7,11,53,62,"B3","Regular","D",1408,"Pays-de-la-Loire",1172,"[45,55)","[60,70)"
"2089424",1,0.41,7,14,54,64,"B1","Regular","D",1408,"Pays-de-la-Loire",25.8,"[45,55)","[60,70)"
"2089541",1,1,5,11,60,50,"B2","Diesel","A",32,"Centre",1172,"[55,65)","[49,60)"
"2089550",1,1,6,6,75,50,"B5","Regular","C",203,"Centre",235.14,"[65,100]","[49,60)"
"2089601",1,0.71,5,3,46,76,"B10","Diesel","D",581,"Centre",2067.3,"[45,55)","[70,80)"
"2089638",1,0.78,5,6,45,50,"B1","Diesel","C",295,"Pays-de-la-Loire",4162.2,"[45,55)","[49,60)"
"2089648",2,1,6,11,41,50,"B3","Diesel","B",64,"Pays-de-la-Loire",1373.36,"[35,45)","[49,60)"
"2089666",1,1,9,13,56,50,"B10","Diesel","C",295,"Pays-de-la-Loire",1172,"[55,65)","[49,60)"
"2089672",1,0.12,6,6,41,57,"B2","Diesel","C",295,"Pays-de-la-Loire",1555.27,"[35,45)","[49,60)"
"2089713",1,0.33,6,12,56,50,"B1","Diesel","C",295,"Pays-de-la-Loire",1130.35,"[55,65)","[49,60)"
"2089808",1,0.14,4,12,56,50,"B3","Diesel","C",295,"Pays-de-la-Loire",1327.35,"[55,65)","[49,60)"
"2089820",1,0.53,4,2,42,77,"B2","Diesel","A",42,"Pays-de-la-Loire",696.25,"[35,45)","[70,80)"
"2089857",1,0.34,11,10,20,125,"B1","Regular","A",31,"Pays-de-la-Loire",1172,"[17,25)","[100,250]"
"2089859",1,0.32,5,18,36,68,"B1","Regular","D",563,"Pays-de-la-Loire",851.74,"[35,45)","[60,70)"
"2089968",1,1,7,9,84,56,"B4","Regular","A",43,"Provence-Alpes-Cotes-D'Azur",1172,"[65,100]","[49,60)"
"2090097",2,0.86,5,2,54,69,"B1","Diesel","E",2252,"Rhone-Alpes",1590.15,"[45,55)","[60,70)"
"2090122",2,0.77,7,17,54,50,"B11","Diesel","C",353,"Rhone-Alpes",2553.43,"[45,55)","[49,60)"
"2090132",1,0.85,6,13,51,50,"B1","Diesel","E",2252,"Rhone-Alpes",706.52,"[45,55)","[49,60)"
"2090158",1,1,5,3,47,50,"B3","Regular","D",562,"Rhone-Alpes",2530.05,"[45,55)","[49,60)"
"2090207",1,1,6,2,50,58,"B3","Diesel","E",2252,"Rhone-Alpes",152.45,"[45,55)","[49,60)"
"2090215",1,1,12,3,44,62,"B12","Diesel","B",64,"Bretagne",1313.14,"[35,45)","[60,70)"
"2090303",1,1,11,10,68,50,"B1","Regular","B",94,"Bretagne",843.25,"[65,100]","[49,60)"
"2090324",1,1,7,6,43,62,"B2","Diesel","C",229,"Bretagne",1172,"[35,45)","[60,70)"
"2090347",2,1,9,13,49,69,"B13","Regular","E",2252,"Rhone-Alpes",1758,"[45,55)","[60,70)"
"2090394",1,1,5,3,64,50,"B3","Regular","D",525,"Rhone-Alpes",1389.13,"[55,65)","[49,60)"
"2090496",1,1,4,7,47,50,"B4","Diesel","D",1326,"Provence-Alpes-Cotes-D'Azur",194.23,"[45,55)","[49,60)"
"2090521",1,1,7,13,46,72,"B1","Regular","D",1326,"Provence-Alpes-Cotes-D'Azur",1432.96,"[45,55)","[70,80)"
"2090529",1,1,6,13,31,100,"B1","Diesel","D",533,"Provence-Alpes-Cotes-D'Azur",3172,"[25,35)","[100,250]"
"2090537",2,1,7,5,44,50,"B13","Regular","B",66,"Provence-Alpes-Cotes-D'Azur",1672,"[35,45)","[49,60)"
"2090710",1,0.16,5,4,26,90,"B3","Diesel","D",510,"Provence-Alpes-Cotes-D'Azur",1146.24,"[25,35)","[90,100)"
"2090718",1,1,7,8,54,85,"B1","Regular","A",18,"Nord-Pas-de-Calais",733.33,"[45,55)","[80,90)"
"2090792",1,0.99,9,3,53,51,"B1","Diesel","D",752,"Nord-Pas-de-Calais",4172,"[45,55)","[49,60)"
"2090867",1,0.37,11,1,42,50,"B13","Diesel","E",2537,"Nord-Pas-de-Calais",1172,"[35,45)","[49,60)"
"2090949",1,1,6,8,46,50,"B2","Diesel","E",3075,"Aquitaine",1172,"[45,55)","[49,60)"
"2090977",1,1,9,13,43,50,"B1","Regular","C",465,"Aquitaine",1172,"[35,45)","[49,60)"
"2091012",1,1,4,16,48,50,"B5","Regular","E",4348,"Aquitaine",342.5,"[45,55)","[49,60)"
"2091023",1,1,4,7,45,50,"B2","Regular","E",2906,"Aquitaine",76.01,"[45,55)","[49,60)"
"2091035",1,0.89,7,1,45,50,"B5","Diesel","D",1535,"Aquitaine",2054.49,"[45,55)","[49,60)"
"2091038",1,1,9,12,27,61,"B1","Regular","E",4348,"Aquitaine",80.88,"[25,35)","[60,70)"
"2091045",1,0.16,5,12,47,56,"B2","Diesel","D",1287,"Aquitaine",1172,"[45,55)","[49,60)"
"2091061",1,1,5,3,81,50,"B5","Regular","D",1535,"Aquitaine",1172,"[65,100]","[49,60)"
"2091064",1,1,5,6,28,80,"B11","Diesel","E",4348,"Aquitaine",913.96,"[25,35)","[80,90)"
"2091103",1,1,5,3,45,50,"B2","Diesel","B",80,"Aquitaine",1172,"[45,55)","[49,60)"
"2091108",1,1,6,1,46,50,"B2","Regular","E",4456,"Aquitaine",76.01,"[45,55)","[49,60)"
"2091114",1,1,8,2,39,70,"B5","Diesel","D",1287,"Aquitaine",1172,"[35,45)","[70,80)"
"2091216",1,0.46,5,8,22,95,"B1","Regular","A",31,"Aquitaine",1172,"[17,25)","[90,100)"
"2091259",1,0.58,4,6,83,50,"B2","Regular","A",9,"Centre",1172,"[65,100]","[49,60)"
"2091264",1,1,8,10,43,50,"B13","Diesel","A",34,"Centre",883.12,"[35,45)","[49,60)"
"2091340",1,1,9,2,33,64,"B1","Regular","F",15703,"Ile-de-France",1172,"[25,35)","[60,70)"
"2091384",1,1,6,3,42,50,"B1","Regular","C",359,"Bretagne",61.31,"[35,45)","[49,60)"
"2091392",2,1,5,8,67,58,"B3","Diesel","D",747,"Bretagne",2344,"[65,100]","[49,60)"
"2091470",1,0.05,7,7,37,64,"B11","Diesel","C",247,"Bretagne",1500,"[35,45)","[60,70)"
"2091476",1,1,7,9,32,67,"B1","Diesel","D",747,"Bretagne",1311.9,"[25,35)","[60,70)"
"2091503",1,1,7,10,59,50,"B3","Regular","C",261,"Bretagne",1172,"[55,65)","[49,60)"
"2091600",1,0.71,5,14,61,50,"B2","Diesel","A",44,"Poitou-Charentes",1089.56,"[55,65)","[49,60)"
"2091605",1,1,7,25,75,62,"B1","Regular","D",1729,"Limousin",1172,"[65,100]","[60,70)"
"2091609",1,1,6,6,41,50,"B3","Diesel","B",68,"Poitou-Charentes",1172,"[35,45)","[49,60)"
"2091664",1,1,4,4,76,50,"B1","Regular","D",854,"Rhone-Alpes",4274.49,"[65,100]","[49,60)"
"2091689",1,1,7,6,64,115,"B1","Diesel","E",3688,"Rhone-Alpes",1172,"[55,65)","[100,250]"
"2091710",1,0.72,4,6,26,76,"B2","Regular","E",3688,"Rhone-Alpes",1172,"[25,35)","[70,80)"
"2091763",1,1,9,12,52,59,"B10","Diesel","E",3688,"Rhone-Alpes",6174.33,"[45,55)","[49,60)"
"2091766",1,0.71,9,1,52,50,"B10","Diesel","E",3688,"Rhone-Alpes",236.18,"[45,55)","[49,60)"
"2091824",1,0.63,10,6,55,50,"B5","Diesel","C",141,"Rhone-Alpes",1172,"[55,65)","[49,60)"
"2091868",1,0.37,6,9,35,65,"B3","Diesel","A",33,"Pays-de-la-Loire",540.21,"[35,45)","[60,70)"
"2091889",1,1,5,7,63,62,"B5","Diesel","B",91,"Pays-de-la-Loire",1172,"[55,65)","[60,70)"
"2091898",1,0.94,6,2,22,64,"B1","Diesel","D",1786,"Pays-de-la-Loire",207.9,"[17,25)","[60,70)"
"2091942",1,1,6,5,62,91,"B1","Diesel","C",348,"Pays-de-la-Loire",1172,"[55,65)","[90,100)"
"2091970",1,1,7,2,62,50,"B1","Regular","B",66,"Pays-de-la-Loire",1172,"[55,65)","[49,60)"
"2092007",2,1,7,2,55,62,"B2","Regular","B",84,"Bourgogne",4725.16,"[55,65)","[60,70)"
"2092031",1,1,6,10,74,50,"B1","Diesel","A",41,"Bourgogne",1172,"[65,100]","[49,60)"
"2092185",1,0.58,6,2,44,50,"B6","Diesel","D",614,"Centre",1172,"[35,45)","[49,60)"
"2092282",1,1,7,4,38,53,"B1","Regular","B",86,"Centre",3705.18,"[35,45)","[49,60)"
"2092338",1,1,9,6,65,50,"B1","Regular","C",369,"Centre",1172,"[65,100]","[49,60)"
"2092404",1,0.36,6,12,50,50,"B1","Diesel","D",613,"Provence-Alpes-Cotes-D'Azur",3812.45,"[45,55)","[49,60)"
"2092464",1,1,5,7,55,66,"B4","Diesel","E",3744,"Provence-Alpes-Cotes-D'Azur",1765.36,"[55,65)","[60,70)"
"2092482",1,1,7,5,40,50,"B10","Diesel","D",611,"Provence-Alpes-Cotes-D'Azur",1172,"[35,45)","[49,60)"
"2092500",1,1,7,10,54,56,"B11","Regular","E",4116,"Centre",874.9,"[45,55)","[49,60)"
"2092508",1,1,7,3,70,50,"B12","Regular","A",11,"Centre",1158.17,"[65,100]","[49,60)"
"2092606",1,1,4,12,44,50,"B2","Regular","B",57,"Centre",152.19,"[35,45)","[49,60)"
"2092662",1,1,7,11,32,50,"B11","Regular","B",57,"Centre",283.52,"[25,35)","[49,60)"
"2092668",1,0.64,7,4,29,57,"B1","Regular","A",27,"Centre",277.45,"[25,35)","[49,60)"
"2092690",1,1,5,4,56,50,"B3","Regular","A",37,"Aquitaine",256.81,"[55,65)","[49,60)"
"2092781",2,0.5,4,12,41,90,"B2","Regular","C",127,"Aquitaine",4105.91,"[35,45)","[90,100)"
"2092790",1,0.93,6,10,34,54,"B2","Diesel","C",130,"Midi-Pyrenees",524.51,"[25,35)","[49,60)"
"2092825",1,1,10,10,42,95,"B5","Diesel","D",1408,"Pays-de-la-Loire",120.3,"[35,45)","[90,100)"
"2092842",1,1,9,8,55,50,"B13","Regular","C",129,"Pays-de-la-Loire",2335.04,"[55,65)","[49,60)"
"2092844",1,0.13,10,10,39,95,"B4","Regular","B",88,"Pays-de-la-Loire",1919.07,"[35,45)","[90,100)"
"2092876",1,0.44,7,13,65,50,"B1","Regular","C",484,"Pays-de-la-Loire",433.54,"[65,100]","[49,60)"
"2092915",1,0.46,10,8,49,64,"B1","Regular","E",4087,"Bretagne",523.29,"[45,55)","[60,70)"
"2092923",1,0.93,6,1,66,50,"B1","Diesel","E",2767,"Pays-de-la-Loire",1172,"[65,100]","[49,60)"
"2092982",1,0.6,11,10,42,50,"B14","Diesel","D",1408,"Pays-de-la-Loire",1172,"[35,45)","[49,60)"
"2092991",1,0.67,7,9,44,77,"B1","Regular","E",2694,"Poitou-Charentes",3172,"[35,45)","[70,80)"
"2092996",1,0.31,7,8,57,50,"B2","Diesel","A",34,"Poitou-Charentes",2130.35,"[55,65)","[49,60)"
"2093031",1,1,5,16,55,50,"B1","Regular","C",270,"Poitou-Charentes",1172,"[55,65)","[49,60)"
"2093096",1,0.22,6,4,30,71,"B4","Regular","D",587,"Poitou-Charentes",339.01,"[25,35)","[70,80)"
"2093134",1,0.96,5,3,65,50,"B2","Diesel","C",403,"Poitou-Charentes",13563.7,"[65,100]","[49,60)"
"2093157",1,1,5,8,51,68,"B2","Diesel","C",109,"Poitou-Charentes",20.85,"[45,55)","[60,70)"
"2093173",1,0.27,6,19,37,50,"B1","Diesel","B",85,"Poitou-Charentes",1172,"[35,45)","[49,60)"
"2093315",2,0.29,9,1,60,72,"B1","Diesel","D",1489,"Pays-de-la-Loire",4183.33,"[55,65)","[70,80)"
"2093384",1,0.57,6,9,20,100,"B1","Diesel","E",2694,"Poitou-Charentes",85.89,"[17,25)","[100,250]"
"2093390",1,0.5,5,0,32,88,"B2","Diesel","E",2694,"Poitou-Charentes",1172,"[25,35)","[80,90)"
